Date,Open,High,Low,Close,Adj Close,Volume
1999-05-05,10883.540039,10955.410156,10775.860352,10955.410156,10955.410156,110840000
1999-05-06,10949.730469,10980.040039,10852.320313,10946.820313,10946.820313,118310000
1999-05-07,10947.110352,11033.879883,10933.650391,11031.589844,11031.589844,91890000
1999-05-10,11029.139648,11100.599609,10951.980469,11007.250000,11007.250000,91670000
1999-05-11,11001.230469,11102.320313,10970.589844,11026.150391,11026.150391,95280000
1999-05-12,11023.610352,11043.610352,10812.809570,11000.370117,11000.370117,93550000
1999-05-13,10998.429688,11130.669922,10998.429688,11107.190430,11107.190430,86560000
1999-05-14,11105.900391,11106.759766,10870.080078,10913.320313,10913.320313,88150000
1999-05-17,10910.570313,10910.570313,10745.799805,10853.469727,10853.469727,78880000
1999-05-18,10849.790039,10930.750000,10740.799805,10836.950195,10836.950195,95790000
1999-05-19,10836.669922,10891.809570,10797.129883,10887.389648,10887.389648,83780000
1999-05-20,10887.679688,10946.080078,10866.740234,10866.740234,10866.740234,77580000
1999-05-21,10867.040039,10888.860352,10787.400391,10829.280273,10829.280273,79810000
1999-05-24,10829.870117,10856.419922,10626.650391,10654.669922,10654.669922,92340000
1999-05-25,10651.730469,10754.660156,10530.209961,10531.089844,10531.089844,89820000
1999-05-26,10530.889648,10721.330078,10518.700195,10702.160156,10702.160156,97200000
1999-05-27,10701.280273,10701.280273,10434.259766,10466.929688,10466.929688,98020000
1999-05-28,10468.490234,10589.500000,10467.240234,10559.740234,10559.740234,72820000
1999-06-01,10561.009766,10597.519531,10409.139648,10596.259766,10596.259766,84670000
1999-06-02,10594.889648,10627.599609,10464.549805,10577.889648,10577.889648,79170000
1999-06-03,10577.259766,10667.179688,10577.259766,10663.690430,10663.690430,71280000
1999-06-04,10661.790039,10799.839844,10659.580078,10799.839844,10799.839844,87580000
1999-06-07,10799.200195,10917.299805,10782.740234,10909.379883,10909.379883,84220000
1999-06-08,10908.120117,10909.070313,10724.169922,10765.639648,10765.639648,80040000
1999-06-09,10765.639648,10790.019531,10672.559570,10690.290039,10690.290039,77250000
1999-06-10,10690.290039,10690.290039,10526.290039,10621.269531,10621.269531,86330000
1999-06-11,10618.230469,10691.559570,10430.669922,10490.509766,10490.509766,77530000
1999-06-14,10490.830078,10606.389648,10486.709961,10563.330078,10563.330078,67040000
1999-06-15,10563.330078,10682.059570,10562.059570,10594.990234,10594.990234,73190000
1999-06-16,10598.540039,10800.469727,10598.219727,10784.950195,10784.950195,86490000
1999-06-17,10777.719727,10870.440430,10714.349609,10841.629883,10841.629883,70150000
1999-06-18,10847.639648,10888.490234,10811.549805,10855.559570,10855.559570,111100000
1999-06-21,10854.750000,10880.250000,10755.830078,10815.980469,10815.980469,74690000
1999-06-22,10815.980469,10815.980469,10708.650391,10721.629883,10721.629883,67370000
1999-06-23,10721.629883,10725.120117,10616.839844,10666.860352,10666.860352,68710000
1999-06-24,10666.860352,10666.860352,10471.200195,10534.830078,10534.830078,78750000
1999-06-25,10542.429688,10650.400391,10538.000000,10552.559570,10552.559570,62020000
1999-06-28,10555.879883,10692.509766,10555.879883,10655.150391,10655.150391,71640000
1999-06-29,10655.459961,10815.349609,10633.929688,10815.349609,10815.349609,82390000
1999-06-30,10813.889648,11003.410156,10731.450195,10970.799805,10970.799805,125380000
1999-07-01,10966.049805,11080.349609,10903.679688,11066.419922,11066.419922,100670000
1999-07-02,11065.150391,11139.559570,11058.820313,11139.240234,11139.240234,65820000
1999-07-06,11137.469727,11236.759766,11104.099609,11135.120117,11135.120117,78110000
1999-07-07,11135.120117,11187.360352,11080.349609,11187.360352,11187.360352,81750000
1999-07-08,11182.620117,11211.110352,11092.070313,11126.889648,11126.889648,97370000
1999-07-09,11125.629883,11194.330078,11124.040039,11193.700195,11193.700195,88430000
1999-07-12,11193.379883,11230.740234,11149.690430,11200.980469,11200.980469,75300000
1999-07-13,11200.030273,11211.110352,11085.099609,11175.019531,11175.019531,80110000
1999-07-14,11177.549805,11209.209961,11112.009766,11148.099609,11148.099609,72720000
1999-07-15,11149.370117,11217.759766,11149.370117,11186.410156,11186.410156,83290000
1999-07-16,11186.349609,11213.330078,11143.040039,11209.839844,11209.839844,80450000
1999-07-19,11209.839844,11252.269531,11159.820313,11187.679688,11187.679688,79780000
1999-07-20,11188.000000,11188.629883,10969.540039,10996.129883,10996.129883,88320000
1999-07-21,10998.940430,11055.969727,10945.480469,11002.780273,11002.780273,85190000
1999-07-22,11002.780273,11044.259766,10880.250000,10969.219727,10969.219727,84310000
1999-07-23,10969.219727,11006.580078,10861.889648,10910.959961,10910.959961,64990000
1999-07-26,10907.799805,10929.330078,10831.809570,10863.160156,10863.160156,69510000
1999-07-27,10862.839844,11031.280273,10862.839844,10979.040039,10979.040039,73550000
1999-07-28,10970.799805,11023.990234,10925.849609,10972.070313,10972.070313,65370000
1999-07-29,10971.360352,10971.360352,10714.030273,10791.290039,10791.290039,74600000
1999-07-30,10791.290039,10825.799805,10647.860352,10655.150391,10655.150391,82550000
1999-08-02,10654.830078,10791.599609,10615.250000,10645.959961,10645.959961,68670000
1999-08-03,10645.959961,10727.969727,10613.990234,10677.309570,10677.309570,76710000
1999-08-04,10675.660156,10829.910156,10670.030273,10674.769531,10674.769531,88660000
